revenue,net profit,operating profit,interest revenue,cash,current assets,liabilities,marketable securities,current other assets,provisions for employees,non-current assets,goodwill,intangible assets,assets,current liabilities,equity,shares,inventories,shares authorized,net operating cashflows,net investing cashflows,net financing cashflows,bank: non-banking investing cashflow,bank: banking investing cashflow,payment for supplies,payment for employees,property sales (operating),dividends paid,forex,trade receivables,prepayments,cash on hands,cash on banks,cash short investment,employee benefits,Date,TICKER
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201803,INGEVEC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,INGEVEC
4336000,-2265000,-2265000,,7363000.0,7403000.0,11395000.0,,,,415514000.0,,,422917000.0,3419000.0,411522000.0,872.0,,872.0,-495000,,,,,3668000,,,,,,,,,,,201803,INMOBVINA
0,0,0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,2.0,2.0,2.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,201803,INMOBVINA
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,INMOBVINA
19832000.0,-85000.0,-85000.0,,206000.0,24939000.0,43808000.0,,266000.0,347000.0,26010000.0,,,50949000.0,26440000.0,7141000.0,584630145.0,10559000.0,584630145.0,762000.0,-335000.0,-569000.0,,,16468000.0,1345000.0,,,,11773000.0,,,197000.0,,,201803,INTASA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201803,INTASA
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,201803,INTASA
18466000,2693000,2693000,,21872000,33097000,208819000,13000,855000,,366941000,,55000,400038000,36561000,167495000,914418949.0,1591000,914418949.0,7236000,451000,-7074000,,,11994000,1805000,,1112000,,758000,,,12301000,,363000,201803,INTEROCEAN
0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,0,0,2.0,0,2.0,0.0,2.0,2.0,0.0,2.0,0,201803,INTEROCEAN
1,1,1,0.0,1,1,1,1,1,0.0,1,0.0,1,1,1,1,1.0,1,1.0,1,1,1,0.0,0.0,1,1,0.0,1,0.0,1,0.0,0.0,1,0.0,1,201803,INTEROCEAN
1314000.0,8899000.0,8899000.0,176000.0,3885000.0,28699000.0,69813000.0,1945000.0,,353000.0,668243000.0,1877000.0,8475000.0,696942000.0,25498000.0,627130000.0,149448112.0,,149448112.0,353000.0,-467000.0,-897000.0,,,1422000.0,284000.0,,,-4000.0,768000.0,,,2079000.0,,345000.0,201803,INVERCAP
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201803,INVERCAP
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,201803,INVERCAP
5762000,-1554000,-1554000,,1263000.0,30458000.0,48780000.0,2234000.0,308000.0,202000.0,51932000.0,,256000.0,82390000.0,23198000.0,33595000.0,298774203.0,15119000.0,298774203.0,267000,-812000,890000,,,4675000,640000,,,-206000,7742000.0,,,1263000.0,,644000,201803,INVERFOODS
0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,2.0,2.0,0,0,2.0,2.0,0,1.0,2.0,2.0,1.0,2.0,0,201803,INVERFOODS
1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,0.0,1,1,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1,201803,INVERFOODS
64789000.0,-1231000.0,-1231000.0,,8396000.0,160070000.0,66894000.0,3077000.0,709000.0,,100521000.0,,18249000.0,260591000.0,65230000.0,193696000.0,1457779466.0,26445000.0,1457779466.0,13918000.0,-9248000.0,-16000.0,,,53280000.0,8565000.0,,,-750000.0,20938000.0,,,8396000.0,,,201803,INVERMAR
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,201803,INVERMAR
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,201803,INVERMAR
4231000.0,269498000.0,269498000.0,,391260000.0,392262000.0,1829020000.0,,,,7544918000.0,,,7937180000.0,163077000.0,6108160000.0,714876101.0,,714876101.0,-30322000.0,,,,,33156000.0,,,,,,,,9825000.0,381435000.0,,201803,INVERNOVA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,201803,INVERNOVA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,INVERNOVA
,-605000.0,-605000.0,40000.0,7781000.0,11871000.0,25491000.0,,156000.0,30000.0,535456000.0,,,547327000.0,1213000.0,521836000.0,22422000000.0,,22422000000.0,-1084000.0,,,,,770000.0,72000.0,,,6000.0,,,,470000.0,,48000.0,201803,INVEXANS
2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,201803,INVEXANS
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,201803,INVEXANS
68546000.0,46235000.0,46235000.0,,394527000.0,481264000.0,16082273000.0,,,4509000.0,59798417000.0,,,60279681000.0,1422137000.0,44197408000.0,23100000.0,,23100000.0,-51212000.0,,,,,2299000.0,41734000.0,,,,,,,1057000.0,393420000.0,19193000.0,201803,INVIESPA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,201803,INVIESPA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,INVIESPA
11722835000.0,-671236000.0,-671236000.0,,8030406000.0,22814469000.0,29857215000.0,102795000.0,2409106000.0,3512199000.0,44581480000.0,142844000.0,792196000.0,67395949000.0,15663349000.0,36193852000.0,,4352319000.0,,-3722477000.0,-300694000.0,-137799000.0,,,10290095000.0,6650205000.0,,,,4834909000.0,782874000.0,,,,,201803,IPAL
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,201803,IPAL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,IPAL
285998000.0,62926000.0,62926000.0,,1646400000.0,1905236000.0,11059753000.0,,28225000.0,1950000.0,69574513000.0,,76000000.0,71479749000.0,243638000.0,60419996000.0,5686257343.0,,5686257343.0,-61174000.0,7705000.0,,,,157490000.0,23100000.0,,,,,,,,,,201803,ISANPA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,201803,ISANPA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,ISANPA
38177002000.0,7690424000.0,7690424000.0,145467000.0,22488789000.0,156387789000.0,213911912000.0,351012000.0,12791456000.0,,220910335000.0,,448559000.0,377298124000.0,92982967000.0,159464297000.0,283369203.0,103937866000.0,283369203.0,13739843000.0,-612517000.0,-13438421000.0,,,28025685000.0,,,,,9962287000.0,,,279083000.0,21787661000.0,,201803,ITAUCORP
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,201803,ITAUCORP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,ITAUCORP
2613835000.0,107572000.0,107572000.0,,814230000.0,3644897000.0,14371325000.0,769605000.0,276497000.0,,15043208000.0,2665212000.0,1614703000.0,18688105000.0,5938604000.0,4223709000.0,606407693.0,267329000.0,606407693.0,325907000.0,-256030000.0,-372723000.0,,,1743238000.0,559714000.0,107129000.0,9716000.0,-24928000.0,1128696000.0,,,474853000.0,125391000.0,514543000.0,201803,LAN
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201803,LAN
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,201803,LAN
48681577000.0,571209000.0,571209000.0,,5713370000.0,102001113000.0,245918131000.0,8098227000.0,2186580000.0,,290458955000.0,,9117036000.0,392460068000.0,93276772000.0,144251742000.0,8375856.0,3157467000.0,8375856.0,1949459000.0,-3663264000.0,3225857000.0,,,52584710000.0,,,,,75175528000.0,,,4017611000.0,355000000.0,20210153000.0,201803,LAS CONDES
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201803,LAS CONDES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,LAS CONDES
48681577000.0,571209000.0,571209000.0,,5713370000.0,102001113000.0,245918131000.0,8098227000.0,2186580000.0,,290458955000.0,,9117036000.0,392460068000.0,93276772000.0,144251742000.0,8375856.0,3157467000.0,8375856.0,1949459000.0,-3663264000.0,3225857000.0,,,52584710000.0,,,,,75175528000.0,,,4017611000.0,355000000.0,20210153000.0,201803,LASCONDES
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201803,LASCONDES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,LASCONDES
987988000.0,175536000.0,175536000.0,,177502000.0,2939711000.0,1468782000.0,,30044000.0,921139000.0,517871000.0,,43224000.0,3457582000.0,1089694000.0,1988800000.0,,,,118468000.0,-40151000.0,-771000.0,,,770633000.0,281241000.0,,,,2630083000.0,,,,,,201803,LINDEFUT
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,201803,LINDEFUT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,LINDEFUT
103314163000.0,5727928000.0,5727928000.0,,7772103000.0,71364653000.0,257946705000.0,,1872977000.0,1427670000.0,329524575000.0,13451482000.0,9967149000.0,400889228000.0,63073871000.0,141581045000.0,113574515.0,20124807000.0,126193906.0,14954824000.0,-12180362000.0,-1911616000.0,,,56150394000.0,9401252000.0,61334000.0,7041620000.0,-20356000.0,34689559000.0,,,5646448000.0,1716986000.0,,201803,LIPIGAS
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201803,LIPIGAS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,LIPIGAS
4217911000.0,303257000.0,303257000.0,,507246000.0,4465897000.0,4342429000.0,,47649000.0,4895000.0,14152061000.0,,3094391000.0,18617958000.0,3170987000.0,14273480000.0,2500000.0,3549000.0,2500000.0,493629000.0,-214831000.0,-149370000.0,,,3009805000.0,283036000.0,,,,3114964000.0,,,505204000.0,,,201803,LITORAL
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201803,LITORAL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,LITORAL
2613835000.0,107572000.0,107572000.0,,814230000.0,3644897000.0,14371325000.0,769605000.0,276497000.0,,15043208000.0,2665212000.0,1614703000.0,18688105000.0,5938604000.0,4223709000.0,606407693.0,267329000.0,606407693.0,325907000.0,-256030000.0,-372723000.0,,,1743238000.0,559714000.0,107129000.0,9716000.0,-24928000.0,1128696000.0,,,474853000.0,125391000.0,514543000.0,201803,LTM (ex LAN)
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201803,LTM (ex LAN)
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,201803,LTM (ex LAN)
48681577000.0,571209000.0,571209000.0,,5713370000.0,102001113000.0,245918131000.0,8098227000.0,2186580000.0,,290458955000.0,,9117036000.0,392460068000.0,93276772000.0,144251742000.0,8375856.0,3157467000.0,8375856.0,1949459000.0,-3663264000.0,3225857000.0,,,52584710000.0,,,,,75175528000.0,,,4017611000.0,355000000.0,20210153000.0,201803,MAISONNETT
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201803,MAISONNETT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,MAISONNETT
71744592000.0,28604546000.0,28604546000.0,,47580188000.0,185769178000.0,1488497158000.0,59707000.0,36622002000.0,9345455000.0,3078188343000.0,357778000.0,3907628000.0,3263957521000.0,188956163000.0,1652712163000.0,1960000000.0,,1960000000.0,62255142000.0,-35129167000.0,-7726548000.0,,,11302570000.0,5870706000.0,,,140394000.0,35368314000.0,,,9567714000.0,38001629000.0,5915297000.0,201803,MALLPLAZA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201803,MALLPLAZA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,MALLPLAZA
6563268000.0,-1865028000.0,-1865028000.0,35921000.0,10119137000.0,105541354000.0,138352574000.0,,87943000.0,575916000.0,180968610000.0,419078000.0,593728000.0,286509964000.0,75817179000.0,110669142000.0,0.0,71813100000.0,591555986.0,3848635000.0,-177659000.0,-3271433000.0,,,6009314000.0,2905081000.0,,,,320186000.0,87884000.0,,6837386000.0,2972175000.0,,201803,MANQUEHUE
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,201803,MANQUEHUE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,MANQUEHUE
,1886000.0,1886000.0,,687743000.0,694268000.0,480014000.0,6525000.0,,85000.0,2560000.0,,,696828000.0,480014000.0,216814000.0,2400.0,,2400.0,-348000.0,,,,,2168000.0,1283000.0,,,,,,,,,,201803,MARBELLACC
2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,201803,MARBELLACC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,MARBELLACC
6222000,63000,63000,,11159000.0,13307000.0,4464000.0,,53000.0,,330640000.0,,,343947000.0,4464000.0,339483000.0,4182.0,,4182.0,2394000,,,,,3789000,,,,,,,,,,,201803,MARGARET'S
0,0,0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,2.0,2.0,2.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,201803,MARGARET'S
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,MARGARET'S
8448000.0,-14677986000.0,-14677986000.0,,1305614000.0,61343124000.0,6362662000.0,56979027000.0,,10362000.0,37547437000.0,,,98890561000.0,662662000.0,92527899000.0,2815004995.0,,2815004995.0,296022000.0,,-1872000.0,,,40420000.0,26287000.0,,,,,,,2644000.0,1300970000.0,,201803,MARINSA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,201803,MARINSA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,MARINSA
140320000.0,5256000.0,5256000.0,938000.0,64853000.0,588157000.0,767319000.0,196000.0,1364000.0,420000.0,984580000.0,7334000.0,1068000.0,1572737000.0,283241000.0,1001148000.0,7839105291.0,102922000.0,7839105291.0,27537000.0,43346000.0,-45061000.0,,,138697000.0,17896000.0,,,-3377000.0,75573000.0,,,32653000.0,3573000.0,,201803,MASISA
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201803,MASISA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,201803,MASISA
49783105000.0,4227537000.0,4227537000.0,,6224560000.0,64516023000.0,92776774000.0,,4139268000.0,1807609000.0,232107133000.0,49958968000.0,16196849000.0,296623156000.0,52937339000.0,203846382000.0,279453788443.0,17152980000.0,279453788443.0,4097060000.0,-2620976000.0,-3841841000.0,,,50359902000.0,6751380000.0,,,11490000.0,,,,,,,201803,MELON
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,201803,MELON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,MELON
439387000.0,101302000.0,101302000.0,5952000.0,490145000.0,1358451000.0,3722390000.0,467193000.0,23002000.0,9129000.0,10126732000.0,,368952000.0,11485183000.0,456889000.0,5022004000.0,125000000.0,64471000.0,125000000.0,139609000.0,37261000.0,-53165000.0,,,268638000.0,42960000.0,,27245000.0,2682000.0,216832000.0,1630000.0,,39212000.0,140051000.0,34509000.0,201803,MINERA
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,201803,MINERA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,201803,MINERA
30621871000.0,961860000.0,961860000.0,,9453681000.0,116022629000.0,167919478000.0,,1199330000.0,786659000.0,122268489000.0,,218885000.0,238291118000.0,120590543000.0,70341494000.0,206884211.0,46819460000.0,206884211.0,16087735000.0,952951000.0,-8639724000.0,,,27452186000.0,7803199000.0,,,,43130985000.0,,,253536000.0,9084735000.0,,201803,MOLLER
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,201803,MOLLER
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201803,MOLLER
